Time (ps),RMSD (nm)
35140.0, 0.4897118
35150.0, 0.4965588
35160.0, 0.510183
35170.0, 0.546927
35180.0, 0.559058
35190.0, 0.5337715
35200.0, 0.525818
35210.0, 0.4992346
35220.0, 0.4716083
35230.0, 0.4710018
35240.0, 0.4860537
35250.0, 0.464871
35260.0, 0.4723121
35270.0, 0.4615067
35280.0, 0.468608
35290.0, 0.4617219
35300.0, 0.4387454
35310.0, 0.4290003
35320.0, 0.4462341
35330.0, 0.4531783
35340.0, 0.4994458
35350.0, 0.5157591
35360.0, 0.4909989
35370.0, 0.4852212
35380.0, 0.4804748
35390.0, 0.4995466
35400.0, 0.4852312
35410.0, 0.5184028
35420.0, 0.5445105
35430.0, 0.5284118
35440.0, 0.5144287
35450.0, 0.5082465
35460.0, 0.5303551
35470.0, 0.518014
35480.0, 0.5092931
35490.0, 0.5370556
35500.0, 0.5442458
35510.0, 0.5574743
35520.0, 0.5723703
35530.0, 0.5391079
35540.0, 0.5352705
35550.0, 0.5189704
35560.0, 0.5359455
35570.0, 0.4985863
35580.0, 0.4897524
35590.0, 0.4897308
35600.0, 0.5068434
35610.0, 0.4736031
35620.0, 0.4392793
35630.0, 0.4446847
35640.0, 0.4667245
35650.0, 0.4840561
35660.0, 0.5193121
35670.0, 0.534664
35680.0, 0.52433
35690.0, 0.5408715
35700.0, 0.5339336
35710.0, 0.5187132
35720.0, 0.4997489
35730.0, 0.4923437
35740.0, 0.5143806
35750.0, 0.4877999
35760.0, 0.5137375
35770.0, 0.515446
35780.0, 0.4999147
35790.0, 0.4875802
35800.0, 0.5074604
35810.0, 0.5056988
35820.0, 0.4933843
35830.0, 0.5000044
35840.0, 0.5326599
35850.0, 0.5140321
35860.0, 0.5001975
35870.0, 0.5031707
35880.0, 0.4696343
35890.0, 0.4972115
35900.0, 0.5096467
35910.0, 0.5250134
35920.0, 0.5488538
35930.0, 0.5195462
35940.0, 0.4976795
35950.0, 0.4992376
35960.0, 0.4797024
35970.0, 0.468284
35980.0, 0.459142
35990.0, 0.4746967
36000.0, 0.4910531
36010.0, 0.4992821
36020.0, 0.5015197
36030.0, 0.5206058
36040.0, 0.5571564
36050.0, 0.5360392
36060.0, 0.539813
36070.0, 0.5153059
36080.0, 0.5294311
36090.0, 0.5420092
36100.0, 0.526404
36110.0, 0.5029466
36120.0, 0.5054003
36130.0, 0.4770599
36140.0, 0.4894404
36150.0, 0.4923244
36160.0, 0.5158172
36170.0, 0.5518489
36180.0, 0.5282438
36190.0, 0.5397654
36200.0, 0.5602597
36210.0, 0.5646994
36220.0, 0.5236377
36230.0, 0.5174946
36240.0, 0.540621
36250.0, 0.5171849
36260.0, 0.5053378
36270.0, 0.5234997
36280.0, 0.4869518
36290.0, 0.4792796
36300.0, 0.4622513
36310.0, 0.4881451
36320.0, 0.5153397
36330.0, 0.5009429
36340.0, 0.5037289
36350.0, 0.526394
36360.0, 0.5300496
36370.0, 0.5104476
36380.0, 0.5175512
36390.0, 0.5279019
36400.0, 0.5080497
36410.0, 0.4692908
36420.0, 0.5115302
36430.0, 0.5068932
36440.0, 0.4796246
36450.0, 0.5031139
36460.0, 0.4943201
36470.0, 0.4850481
36480.0, 0.4769005
36490.0, 0.4720099
36500.0, 0.4376393
36510.0, 0.458218
36520.0, 0.4438214
36530.0, 0.4294792
36540.0, 0.4277013
36550.0, 0.4316965
36560.0, 0.4357534
36570.0, 0.4512882
36580.0, 0.446524
36590.0, 0.4154297
36600.0, 0.4041877
36610.0, 0.4088244
36620.0, 0.4363844
36630.0, 0.4319472
36640.0, 0.407139
36650.0, 0.4103105
36660.0, 0.4015802
36670.0, 0.4200001
36680.0, 0.4036055
36690.0, 0.4162388
36700.0, 0.4075987
36710.0, 0.3961176
36720.0, 0.4184504
36730.0, 0.4341935
36740.0, 0.4359241
36750.0, 0.4170081
36760.0, 0.3959534
36770.0, 0.3912463
36780.0, 0.3940203
36790.0, 0.4032137
36800.0, 0.4225146
36810.0, 0.4083297
36820.0, 0.3666271
36830.0, 0.3851897
36840.0, 0.4003789
36850.0, 0.4228809
36860.0, 0.4098767
36870.0, 0.4113725
36880.0, 0.4024596
36890.0, 0.4332014
36900.0, 0.4276964
36910.0, 0.4131048
36920.0, 0.4445855
36930.0, 0.4132087
36940.0, 0.4122421
36950.0, 0.4121463
36960.0, 0.4087862
36970.0, 0.3877338
36980.0, 0.3767478
36990.0, 0.3816142
37000.0, 0.3873931
37010.0, 0.4026588
37020.0, 0.4196971
37030.0, 0.4192951
37040.0, 0.4285368
37050.0, 0.4425896
37060.0, 0.4470498
37070.0, 0.4579161
37080.0, 0.4523326
37090.0, 0.4148582
37100.0, 0.4409143
37110.0, 0.4556657
37120.0, 0.4831588
37130.0, 0.4722978
37140.0, 0.4525458
37150.0, 0.439886
37160.0, 0.4563346
37170.0, 0.4798264
37180.0, 0.4772877
37190.0, 0.4884231
37200.0, 0.4836147
37210.0, 0.4555338
37220.0, 0.4960548
37230.0, 0.4884269
37240.0, 0.4930241
37250.0, 0.4523709
37260.0, 0.4666812
37270.0, 0.5041573
37280.0, 0.5126441
37290.0, 0.5066809
37300.0, 0.5041755
37310.0, 0.4799918
37320.0, 0.4848383
37330.0, 0.4617486
37340.0, 0.484441
37350.0, 0.4997146
37360.0, 0.4994074
37370.0, 0.4651327
37380.0, 0.5129101
37390.0, 0.5140766
37400.0, 0.5151051
37410.0, 0.5172988
37420.0, 0.4975858
37430.0, 0.4785872
37440.0, 0.4702511
37450.0, 0.4684968
37460.0, 0.4570253
37470.0, 0.4715707
37480.0, 0.4996645
37490.0, 0.4754418
37500.0, 0.4845152
37510.0, 0.4950344
37520.0, 0.4943191
37530.0, 0.4849755
37540.0, 0.477859
37550.0, 0.4928575
37560.0, 0.4754622
37570.0, 0.4923831
37580.0, 0.486146
37590.0, 0.492939
37600.0, 0.4935223
37610.0, 0.4565803
37620.0, 0.4505222
37630.0, 0.4807138
37640.0, 0.4862808
37650.0, 0.5304306
37660.0, 0.5395776
37670.0, 0.5171793
37680.0, 0.4985642
37690.0, 0.4639438
37700.0, 0.4506192
37710.0, 0.4335511
37720.0, 0.4389748
37730.0, 0.4722483
37740.0, 0.4480001
37750.0, 0.4314517
37760.0, 0.4208128
37770.0, 0.441038
37780.0, 0.4393789
37790.0, 0.4318304
37800.0, 0.4291226
37810.0, 0.4564006
37820.0, 0.4650902
37830.0, 0.4579226
37840.0, 0.4671287
37850.0, 0.4412381
37860.0, 0.4217516
37870.0, 0.4341817
37880.0, 0.4296337
37890.0, 0.4340761
37900.0, 0.4316177
37910.0, 0.4438302
37920.0, 0.433097
37930.0, 0.414419
37940.0, 0.4103918
37950.0, 0.4641593
37960.0, 0.4755096
37970.0, 0.4342965
37980.0, 0.446329
37990.0, 0.487264
38000.0, 0.5078294
38010.0, 0.4704187
38020.0, 0.4900526
38030.0, 0.5044687
38040.0, 0.4970234
38050.0, 0.5313729
38060.0, 0.5123013
38070.0, 0.4996068
38080.0, 0.4801244
38090.0, 0.5220973
38100.0, 0.4865893
38110.0, 0.4576122
38120.0, 0.4215404
38130.0, 0.4225041
38140.0, 0.4076803
38150.0, 0.4248433
38160.0, 0.4562818
38170.0, 0.4644137
38180.0, 0.4480076
38190.0, 0.4124756
38200.0, 0.4028585
38210.0, 0.3888886
38220.0, 0.4190711
38230.0, 0.4560176
38240.0, 0.4620977
38250.0, 0.4173295
38260.0, 0.4140298
38270.0, 0.4287068
38280.0, 0.4185459
38290.0, 0.4359869
38300.0, 0.451959
38310.0, 0.491145
38320.0, 0.4591561
38330.0, 0.5020788
38340.0, 0.4980297
38350.0, 0.4681079
38360.0, 0.4461239
38370.0, 0.426488
38380.0, 0.4187143
38390.0, 0.4153828
38400.0, 0.4101189
38410.0, 0.3970079
38420.0, 0.4518994
38430.0, 0.4329789
38440.0, 0.4471047
38450.0, 0.4338588
38460.0, 0.4635037
38470.0, 0.4585908
38480.0, 0.4784022
38490.0, 0.4932196
38500.0, 0.5100297
38510.0, 0.5061537
38520.0, 0.5416794
38530.0, 0.5530237
38540.0, 0.5790634
38550.0, 0.5494458
38560.0, 0.5307003
38570.0, 0.5223162
38580.0, 0.562112
38590.0, 0.5472421
38600.0, 0.5229893
38610.0, 0.5420414
38620.0, 0.5344749
38630.0, 0.5181865
38640.0, 0.5143309
38650.0, 0.5309606
38660.0, 0.501842
38670.0, 0.5017329
38680.0, 0.5021847
38690.0, 0.4958445
38700.0, 0.5248061
38710.0, 0.5513497
38720.0, 0.5351608
38730.0, 0.5331914
38740.0, 0.5016096
38750.0, 0.5086722
38760.0, 0.4998373
38770.0, 0.4817744
38780.0, 0.4692676
38790.0, 0.4999287
38800.0, 0.4996364
38810.0, 0.4941547
38820.0, 0.5075933
38830.0, 0.484406
38840.0, 0.4917443
38850.0, 0.5091377
38860.0, 0.4908991
38870.0, 0.4984004
38880.0, 0.5079985
38890.0, 0.5415694
38900.0, 0.5148486
38910.0, 0.5214185
38920.0, 0.5055284
38930.0, 0.4823547
38940.0, 0.5193234
38950.0, 0.5375627
38960.0, 0.5943985
38970.0, 0.6242369
38980.0, 0.5516863
38990.0, 0.5412763
39000.0, 0.5356594
39010.0, 0.5019326
39020.0, 0.5001367
39030.0, 0.5311975
39040.0, 0.5200694
39050.0, 0.5312022
39060.0, 0.5062681
39070.0, 0.4947587
39080.0, 0.5035239
39090.0, 0.4812652
39100.0, 0.4727401
39110.0, 0.5155582
39120.0, 0.4941392
39130.0, 0.5041271
39140.0, 0.4424084
39150.0, 0.4257854
39160.0, 0.4244425
39170.0, 0.4342755
39180.0, 0.4315975
39190.0, 0.4272138
39200.0, 0.4625925
39210.0, 0.4233268
39220.0, 0.4411259
39230.0, 0.4267752
39240.0, 0.4479347
39250.0, 0.4815876
39260.0, 0.4775835
39270.0, 0.4733639
39280.0, 0.4941424
39290.0, 0.4943085
39300.0, 0.485273
39310.0, 0.4679834
39320.0, 0.5252006
39330.0, 0.5142524
39340.0, 0.5416148
39350.0, 0.5118963
39360.0, 0.4754856
39370.0, 0.4535461
39380.0, 0.4587514
39390.0, 0.4618877
39400.0, 0.4789877
39410.0, 0.4735987
39420.0, 0.4683122
39430.0, 0.4591883
39440.0, 0.4523121
39450.0, 0.4704853
39460.0, 0.4330505
39470.0, 0.4531129
39480.0, 0.4628817
39490.0, 0.4315449
39500.0, 0.4521882
39510.0, 0.4843327
39520.0, 0.5345107
39530.0, 0.5451081
39540.0, 0.5197124
39550.0, 0.4677988
39560.0, 0.4765138
39570.0, 0.4620393
39580.0, 0.4196926
39590.0, 0.4178305
39600.0, 0.4547736
39610.0, 0.4607638
39620.0, 0.4753628
39630.0, 0.468743
39640.0, 0.4442551
39650.0, 0.4387581
39660.0, 0.4638262
39670.0, 0.4586193
39680.0, 0.4635511
39690.0, 0.434934
39700.0, 0.410946
39710.0, 0.4265444
39720.0, 0.4415492
39730.0, 0.4550821
39740.0, 0.4381469
39750.0, 0.4262307
39760.0, 0.4493553
39770.0, 0.4519478
39780.0, 0.4577742
39790.0, 0.4475005
39800.0, 0.4288005
39810.0, 0.4508224
39820.0, 0.4365984
39830.0, 0.4498711
39840.0, 0.4405729
39850.0, 0.4275967
39860.0, 0.4107807
39870.0, 0.4389569
39880.0, 0.4142328
39890.0, 0.4164039
39900.0, 0.4480942
39910.0, 0.4679657
39920.0, 0.4628054
39930.0, 0.4582086
39940.0, 0.4733018
39950.0, 0.4860612
39960.0, 0.4884889
39970.0, 0.5288324
39980.0, 0.5116162
39990.0, 0.5148495
40000.0, 0.4642588
40010.0, 0.473884
40020.0, 0.472722
40030.0, 0.455811
40040.0, 0.4678954
40050.0, 0.4371059
40060.0, 0.470238
40070.0, 0.4458623
40080.0, 0.4599213
40090.0, 0.4792577
40100.0, 0.4695092
40110.0, 0.4423983
40120.0, 0.4519397
40130.0, 0.444545
40140.0, 0.4409672
40150.0, 0.4507234
40160.0, 0.4361915
40170.0, 0.4456162
40180.0, 0.42351
40190.0, 0.4223917
40200.0, 0.4647855
40210.0, 0.4808745
40220.0, 0.4672859
40230.0, 0.4913782
40240.0, 0.4831604
40250.0, 0.4681135
40260.0, 0.4905007
40270.0, 0.4841488
40280.0, 0.4705755
40290.0, 0.4628098
40300.0, 0.4427844
40310.0, 0.4385073
40320.0, 0.4348529
40330.0, 0.4318336
40340.0, 0.4479689
40350.0, 0.4531807
40360.0, 0.4621372
40370.0, 0.4880173
40380.0, 0.4583364
40390.0, 0.4508479
40400.0, 0.440636
40410.0, 0.4444227
40420.0, 0.4545777
40430.0, 0.4493782
40440.0, 0.4603276
40450.0, 0.479357
40460.0, 0.4759405
40470.0, 0.4997756
40480.0, 0.4814138
40490.0, 0.5230973
40500.0, 0.5441912
40510.0, 0.5347393
40520.0, 0.5525505
40530.0, 0.5355013
40540.0, 0.4999993
40550.0, 0.5182319
40560.0, 0.533669
40570.0, 0.5391604
40580.0, 0.5325068
40590.0, 0.5471785
40600.0, 0.5758007
40610.0, 0.5665548
40620.0, 0.5245039
40630.0, 0.5124455
40640.0, 0.516708
40650.0, 0.5140058
40660.0, 0.5286074
40670.0, 0.528021
40680.0, 0.5654067
40690.0, 0.5669932
40700.0, 0.5245781
40710.0, 0.5407837
40720.0, 0.5591751
40730.0, 0.5163993
40740.0, 0.5100357
40750.0, 0.517738
40760.0, 0.4933854
40770.0, 0.4770477
40780.0, 0.4847965
40790.0, 0.5052722
40800.0, 0.5126848
40810.0, 0.5042273
40820.0, 0.5037836
40830.0, 0.523108
40840.0, 0.5270882
40850.0, 0.5679915
40860.0, 0.579578
40870.0, 0.5732587
40880.0, 0.560323
40890.0, 0.5361468
40900.0, 0.5155377
40910.0, 0.4986973
40920.0, 0.4850228
40930.0, 0.4993073
40940.0, 0.481609
40950.0, 0.4696824
40960.0, 0.461755
40970.0, 0.4507275
40980.0, 0.4437926
40990.0, 0.4236813
41000.0, 0.4698828
41010.0, 0.5026518
41020.0, 0.4991156
41030.0, 0.5234302
41040.0, 0.5250814
41050.0, 0.5101062
41060.0, 0.4899682
41070.0, 0.486369
41080.0, 0.5003638
41090.0, 0.5123952
41100.0, 0.4830948
41110.0, 0.5230222
41120.0, 0.52175
41130.0, 0.5498565
41140.0, 0.5727891
41150.0, 0.5456587
41160.0, 0.5757418
41170.0, 0.5631558
41180.0, 0.5509245
41190.0, 0.5580565
41200.0, 0.5760631
41210.0, 0.5731704
41220.0, 0.5253295
41230.0, 0.5237871
41240.0, 0.55888
41250.0, 0.5394531
41260.0, 0.5359091
41270.0, 0.5509599
41280.0, 0.5411444
41290.0, 0.5353665
41300.0, 0.5726441
41310.0, 0.5685222
41320.0, 0.5854653
41330.0, 0.5581146
41340.0, 0.5670283
41350.0, 0.5138066
41360.0, 0.495488
41370.0, 0.5371686
41380.0, 0.5432093
41390.0, 0.5389102
41400.0, 0.5426084
41410.0, 0.5410804
41420.0, 0.5271001
41430.0, 0.5622195
41440.0, 0.5352555
41450.0, 0.514914
41460.0, 0.543037
41470.0, 0.5599873
41480.0, 0.5343127
41490.0, 0.5423135
41500.0, 0.564136
41510.0, 0.5813933
41520.0, 0.563374
41530.0, 0.592206
41540.0, 0.6006443
41550.0, 0.5547328
41560.0, 0.5014069
41570.0, 0.4894264
41580.0, 0.5184617
41590.0, 0.4934581
41600.0, 0.5110163
41610.0, 0.5056911
41620.0, 0.4783128
41630.0, 0.4780056
41640.0, 0.4780872
41650.0, 0.4635948
41660.0, 0.4514245
41670.0, 0.4381353
41680.0, 0.467786
41690.0, 0.4931999
41700.0, 0.4850659
41710.0, 0.5175933
41720.0, 0.5001665
41730.0, 0.5000253
41740.0, 0.5107887
41750.0, 0.4816996
41760.0, 0.4829288
41770.0, 0.4906207
41780.0, 0.4872705
41790.0, 0.466074
41800.0, 0.4630781
41810.0, 0.4723475
41820.0, 0.4792154
41830.0, 0.526351
41840.0, 0.4838892
41850.0, 0.4803818
41860.0, 0.5021557
41870.0, 0.5045702
41880.0, 0.5041342
41890.0, 0.5086371
41900.0, 0.4945591
41910.0, 0.538483
41920.0, 0.5294572
41930.0, 0.5220062
41940.0, 0.5218826
41950.0, 0.5301884
41960.0, 0.5255806
41970.0, 0.5565707
41980.0, 0.603984
41990.0, 0.609811
42000.0, 0.5763191
42010.0, 0.5506022
42020.0, 0.5740608
42030.0, 0.5708778
42040.0, 0.5707363
42050.0, 0.5334061
42060.0, 0.5130301
42070.0, 0.513196
42080.0, 0.530324
42090.0, 0.5289701
42100.0, 0.5526337
42110.0, 0.5694337
42120.0, 0.5643563
42130.0, 0.5730355
42140.0, 0.5932073
42150.0, 0.5748934
42160.0, 0.5551746
42170.0, 0.5555504
42180.0, 0.5591093
42190.0, 0.5785705
42200.0, 0.5556874
42210.0, 0.5694616
42220.0, 0.5639287
42230.0, 0.6076454
42240.0, 0.5940207
42250.0, 0.5972885
42260.0, 0.6217847
42270.0, 0.6100991
42280.0, 0.5698407
42290.0, 0.6031526
42300.0, 0.6145495
42310.0, 0.5789196
42320.0, 0.5848103
42330.0, 0.5834662
42340.0, 0.5972447
42350.0, 0.5434273
42360.0, 0.5528901
42370.0, 0.5383278
42380.0, 0.5362129
42390.0, 0.5299151
42400.0, 0.4980725
42410.0, 0.5162851
42420.0, 0.4886657
42430.0, 0.4791906
42440.0, 0.51274
42450.0, 0.5590265
42460.0, 0.5785653
42470.0, 0.5717029
42480.0, 0.5642908
42490.0, 0.5187495
42500.0, 0.508408
42510.0, 0.5540557
42520.0, 0.5304215
42530.0, 0.5042529
42540.0, 0.511218
42550.0, 0.533528
42560.0, 0.5815808
42570.0, 0.6023158
42580.0, 0.5893722
42590.0, 0.5624436
42600.0, 0.5375344
42610.0, 0.5508026
42620.0, 0.5136672
42630.0, 0.5276889
42640.0, 0.5136539
42650.0, 0.5105791
42660.0, 0.531973
42670.0, 0.5682721
42680.0, 0.5912832
42690.0, 0.5651687
42700.0, 0.5581232
42710.0, 0.5741458
42720.0, 0.5939654
42730.0, 0.5612196
42740.0, 0.5444157
42750.0, 0.5182125
42760.0, 0.5147687
42770.0, 0.5045876
42780.0, 0.4790837
42790.0, 0.4665613
42800.0, 0.4917888
42810.0, 0.4782362
42820.0, 0.4942435
42830.0, 0.4783283
42840.0, 0.4677728
42850.0, 0.4792946
42860.0, 0.4435601
42870.0, 0.4434938
42880.0, 0.4981082
42890.0, 0.5160423
42900.0, 0.5151111
42910.0, 0.5352794
42920.0, 0.5342763
42930.0, 0.526478
42940.0, 0.5473182
42950.0, 0.5460922
42960.0, 0.519487
42970.0, 0.49215
42980.0, 0.4506013
42990.0, 0.4514851
43000.0, 0.450582
43010.0, 0.4553326
43020.0, 0.4828839
43030.0, 0.4431503
43040.0, 0.4773125
43050.0, 0.4681175
43060.0, 0.4889677
43070.0, 0.4622941
43080.0, 0.4643885
43090.0, 0.4849924
43100.0, 0.4734432
43110.0, 0.4942534
43120.0, 0.4784278
43130.0, 0.4764682
43140.0, 0.4857449
43150.0, 0.4954623
43160.0, 0.505244
43170.0, 0.4959068
43180.0, 0.5269582
43190.0, 0.5419816
43200.0, 0.5685767
43210.0, 0.5389405
43220.0, 0.5456834
43230.0, 0.5308226
43240.0, 0.5120317
43250.0, 0.4929428
43260.0, 0.5039216
43270.0, 0.4918445
43280.0, 0.5297313
43290.0, 0.5016848
43300.0, 0.4731914
43310.0, 0.4937816
43320.0, 0.5466254
43330.0, 0.5314801
43340.0, 0.505802
43350.0, 0.5014412
43360.0, 0.5187991
43370.0, 0.4852235
43380.0, 0.4734733
43390.0, 0.4868489
43400.0, 0.4666682
43410.0, 0.4882416
43420.0, 0.4897194
43430.0, 0.4913677
43440.0, 0.4827442
43450.0, 0.4401542
43460.0, 0.4488591
43470.0, 0.4416695
43480.0, 0.4242237
43490.0, 0.4360276
43500.0, 0.4294993
43510.0, 0.4204864
43520.0, 0.4249095
43530.0, 0.410889
43540.0, 0.4418426
43550.0, 0.4736584
43560.0, 0.4889549
43570.0, 0.4904079
43580.0, 0.47798
43590.0, 0.4932134
43600.0, 0.5255068
43610.0, 0.5056276
43620.0, 0.5176666
43630.0, 0.4915687
43640.0, 0.4683663
43650.0, 0.4960446
43660.0, 0.498348
43670.0, 0.475555
43680.0, 0.4602658
43690.0, 0.4490239
43700.0, 0.4382274
43710.0, 0.4665478
43720.0, 0.4712751
43730.0, 0.4941709
43740.0, 0.4543023
43750.0, 0.4817903
43760.0, 0.4722948
43770.0, 0.48366
43780.0, 0.4928262
43790.0, 0.5015196
43800.0, 0.486768
43810.0, 0.5008936
43820.0, 0.4780529
43830.0, 0.4924094
43840.0, 0.506785
43850.0, 0.5224976
43860.0, 0.5013269
43870.0, 0.5206023
43880.0, 0.539269
43890.0, 0.5053082
43900.0, 0.5122437
43910.0, 0.5124139
43920.0, 0.5049897
43930.0, 0.5170648
43940.0, 0.5201617
43950.0, 0.5326816
43960.0, 0.5524663
43970.0, 0.5493814
43980.0, 0.5755051
43990.0, 0.5768992
44000.0, 0.5939112
44010.0, 0.5861973
44020.0, 0.5847722
44030.0, 0.5654933
44040.0, 0.5419252
44050.0, 0.5309659
44060.0, 0.5414292
44070.0, 0.5189442
44080.0, 0.47933
44090.0, 0.4897077
44100.0, 0.4361806
44110.0, 0.4263516
44120.0, 0.4447464
44130.0, 0.4535567
44140.0, 0.4643047
44150.0, 0.4606479
44160.0, 0.5181069
44170.0, 0.5365754
44180.0, 0.5495034
44190.0, 0.5651781
44200.0, 0.5595627
44210.0, 0.51602
44220.0, 0.5102652
44230.0, 0.5420524
44240.0, 0.562269
44250.0, 0.5701612
44260.0, 0.5541126
44270.0, 0.5207725
44280.0, 0.5130974
44290.0, 0.5184563
44300.0, 0.5035141
44310.0, 0.5021679
44320.0, 0.5239267
44330.0, 0.5084996
44340.0, 0.4878693
44350.0, 0.5275086
44360.0, 0.5300174
44370.0, 0.5211036
44380.0, 0.5631661
44390.0, 0.5627489
44400.0, 0.5500697
44410.0, 0.5397022
44420.0, 0.512
44430.0, 0.488167
44440.0, 0.4536899
44450.0, 0.4618256
44460.0, 0.4742029
44470.0, 0.4573655
44480.0, 0.4939348
44490.0, 0.5004773
44500.0, 0.5049349
44510.0, 0.5233306
44520.0, 0.5160199
44530.0, 0.5403668
44540.0, 0.5233922
44550.0, 0.5030475
44560.0, 0.5412955
44570.0, 0.5078591
44580.0, 0.507156
44590.0, 0.533919
44600.0, 0.517656
44610.0, 0.5127145
44620.0, 0.5477593
44630.0, 0.5506494
44640.0, 0.5402419
44650.0, 0.5214619
44660.0, 0.5160134
44670.0, 0.5549669
44680.0, 0.5417574
44690.0, 0.5164093
44700.0, 0.5095354
44710.0, 0.5181684
44720.0, 0.5179297
44730.0, 0.5051931
44740.0, 0.4747913
44750.0, 0.4839303
44760.0, 0.4500198
44770.0, 0.4357621
44780.0, 0.4417695
44790.0, 0.4713436
44800.0, 0.4740826
44810.0, 0.5000834
44820.0, 0.518962
44830.0, 0.5051663
44840.0, 0.5284283
44850.0, 0.4891391
44860.0, 0.4750228
44870.0, 0.554696
44880.0, 0.5295947
44890.0, 0.5244357
44900.0, 0.5474695
44910.0, 0.5463928
44920.0, 0.5553597
44930.0, 0.5411885
44940.0, 0.5443954
44950.0, 0.5279473
44960.0, 0.534207
44970.0, 0.5518139
44980.0, 0.5580285
44990.0, 0.5840744
45000.0, 0.5547474
45010.0, 0.5518625
45020.0, 0.5731435
45030.0, 0.5506338
45040.0, 0.5360527
45050.0, 0.5320486
45060.0, 0.542028
45070.0, 0.5243266
45080.0, 0.5439244
45090.0, 0.5217862
45100.0, 0.561538
45110.0, 0.5309964
45120.0, 0.5681549
45130.0, 0.5717264
45140.0, 0.5534385
45150.0, 0.5352482
45160.0, 0.5496103
45170.0, 0.5432441
45180.0, 0.5469422
45190.0, 0.5496279
45200.0, 0.583527
45210.0, 0.5722288
45220.0, 0.5587565
45230.0, 0.5436027
45240.0, 0.588306
45250.0, 0.5778043
45260.0, 0.5694119
45270.0, 0.5381899
45280.0, 0.5372902
45290.0, 0.5637739
45300.0, 0.5780308
45310.0, 0.5798175
45320.0, 0.5388142
45330.0, 0.5457354
45340.0, 0.5437891
45350.0, 0.5563527
45360.0, 0.575308
45370.0, 0.5385918
45380.0, 0.5370906
45390.0, 0.5183776
45400.0, 0.5210744
45410.0, 0.525456
45420.0, 0.5215086
45430.0, 0.4942917
45440.0, 0.4951289
45450.0, 0.5069976
45460.0, 0.5146899
45470.0, 0.5138457
45480.0, 0.4858261
45490.0, 0.4989406
45500.0, 0.4932013
45510.0, 0.519094
45520.0, 0.5000799
45530.0, 0.5219936
45540.0, 0.5090115
45550.0, 0.4663599
45560.0, 0.4729567
45570.0, 0.425142
45580.0, 0.4317801
45590.0, 0.4462709
45600.0, 0.4488761
45610.0, 0.463778
45620.0, 0.442722
45630.0, 0.4407911
45640.0, 0.446179
45650.0, 0.4721332
45660.0, 0.4935156
45670.0, 0.4864388
45680.0, 0.4654211
45690.0, 0.508864
45700.0, 0.4969081
45710.0, 0.4838255
45720.0, 0.494783
45730.0, 0.4792984
45740.0, 0.4900587
45750.0, 0.4453225
45760.0, 0.4773983
45770.0, 0.5001565
45780.0, 0.4880443
45790.0, 0.441193
45800.0, 0.4291103
45810.0, 0.4638155
45820.0, 0.4664877
45830.0, 0.4523553
45840.0, 0.4750229
45850.0, 0.4402969
45860.0, 0.4331212
45870.0, 0.4335265
45880.0, 0.4371293
45890.0, 0.4390855
45900.0, 0.4033594
45910.0, 0.4008833
45920.0, 0.4391185
45930.0, 0.4607932
45940.0, 0.4656347
45950.0, 0.4972001
45960.0, 0.5127842
45970.0, 0.4810816
45980.0, 0.4835671
45990.0, 0.4793614
46000.0, 0.4888046
46010.0, 0.5110598
